"December 30, 2019",Muy mal servicio,"compre la switch por Amazon.com Services LLC y al momento de conectar al televisor no funciona y al reclamar la garantia me indican que no pueden hacer nada. Tenia fe de que al comprar por aca tendria mejor soporte y aseguraba una compra de calidad pero no, viendo que ahora me toca quedarme con un nintendo defectuoso hubiera preferido pagar casi el doble en alguna tienda de electrodomesticos donde si aplicaria la garantia sin ningun problema. Lastima que siendo una pagina tan buena para compras no ayuden con la garantia ni te den soluciones al equipo defectuoso.",1.0,negative
"December 30, 2019",Great!,My son loves it!,5.0,positive
"December 30, 2019",Good product,"My granddaughter is so excited to have her Switch. I have never bought a game system that doesn't come with a starter game. That was a great disappointment. Luckily, she likes the cheaper games, so we went out and bought Tetris and Minecraft so she would at least have a few games to start.",4.0,positive
"December 30, 2019",Very satisfied,Arrived on time and has proved to be a great gift for my son!,5.0,positive
"December 30, 2019",Family fun,"My 8 year old son loves this system. He’s never really been into video games, but it’s easier for him than the PS4 and other newer systems. It’s nice that he can play on the tv or just hold it in his hands. We’ve only owned it for a week, but so far it’s great.",5.0,positive
"December 30, 2019",Great console,Loving my time with it.,5.0,positive
"December 30, 2019",Great value for the money,My 11 yr old great-granddaughter absolutely loves her Switch.,5.0,positive
"December 29, 2019","Poor quality, but not a rip-off or anything","We've only had them for a week, but one of the joy-cons is already malfunctioning. The right one - the joystick/cam will sometimes spin freely of its own accord. Annoying.",2.0,negative
"December 29, 2019",Disappointed,"The switch and accessories are cheaply made. My first issue with the the system was the controls.... The controllers are insanely expensive and luckily my wife bought me a extra set of controls for my Christmas present when she bought the switch because within a couple months two of the 4 controllers stopped working. Looked it up and apparently alot of people were having this issue. But was deploying and really wasnt to worried about it. So got back from my deployment and tried to play  my switch on the dock and guess what that decided it wasn't going to work either, looked this up... Guess what alot of people had that same issue too. If I want to replace the dock and one set of controllers it would cost over half the price of the system. Every other system has expensive accessories but I can depend on them to work. But I do love the switch but hate the fact I can't use it on the TV to actually play games with my family which is half of the reason people buy this system... Other wise I would rather stick with my PlayStation for anything at home and only play my switch if I'm out of the house and have nothing to do.",1.0,negative
"December 29, 2019",Great product,I got this for my son it works great he loves it. Everything is working fine. We hooked it up to tv it’s working perfect. The only problem is he wants more games and they are not cheap lol be prepared to buy games.,5.0,positive
"December 29, 2019",The best switch yet!!,"Basically the same with the V1 switch. However, I think that the extra battery is worth the upgrade. Now I can enjoy a game-like breath of the wild for a long period of time on the go without worrying to recharge it again.",5.0,positive
"December 29, 2019","If you have to think about it twice, get it!",My daughter’s facial expression was lost for words!! Lol she repeatedly kept thanking me for this gift. She enjoys it so much even I do at times (shhhh!),5.0,positive
"December 29, 2019",My order,Pricing was beyond fair it arrived ahead of schedule for Christmas for my little nephew I am very pleased thank you,5.0,positive
"December 29, 2019",Great controllers at a good price.,Great set of controllers and my son loves them.,5.0,positive
"December 29, 2019",Epic,Epic,5.0,positive
"December 29, 2019",Amazing!,I love Nintendo! So it’s no surprise that I love the Switch!,5.0,positive
"December 29, 2019",Great Gift,My son loves it!,5.0,positive
"December 29, 2019",Can t  think of anything  at the moment.,Granddaughter  love's it .,5.0,positive
"December 29, 2019",No games,Works great but for 300 dollars it should come with a game.,5.0,positive
"December 29, 2019","Simple, fast",Cane fast works amazing. Kid loves it,5.0,positive
"April 23, 2020",Do you Remember when Video Games were Just Fun?? (and not for ignoring a mass pandemic),"One of the joycons is a little weird but like, wow!! My little animal crossing machine is working really good to let me keep my mind off this whole quarantine thing!! I've had it for a few weeks now and my friends were wondering if I died.Not many downsides, There's lots of games to play on here since the switch has been out for a while and it doesn't even have to be connected to a tv to let you play. If you know a kid who loves video games but you don't want your 9 year old to get shouted at for being bad at video games by 20-somethings that want to win games after work, this little guy doesn't have voice chat so you don't need to worry.",5.0,positive
"April 23, 2020",Great Gaming System,"This thing is Awesome, its a portable handheld and home console....its so much fun. I am currently playing the legend of Zelda and the graphics are so nice. The controllers are kinda not that great so I recommend also buying an actual controller. Other than that everything else works great, battery life is very good and the quality of the screen is nice.",5.0,positive
"April 22, 2020",Damaged,Cake damaged,1.0,negative
"April 22, 2020",Very good!,"Me and my Wife are very satisfied, came in completely new condition!",5.0,positive
"April 22, 2020",PRICE GOUGING,just cuz im depressed and desperate to play nintendo games doesnt mean im stupid enough to pay more than retail price :),1.0,negative
"April 22, 2020",Good but nerve wrecking,"The product had no protective cushion in the box with lots of space to move around and possibly break, but it was luckily not damaged and in great shape!",4.0,positive
"April 22, 2020",Great Delivery Speed,It came in so fast! Everything was perfect!,5.0,positive
"April 22, 2020",Great product - annoying installation,Was a pain to set up for the kid I purchased this for! But otherwise great product.,4.0,positive
"April 22, 2020",Watch out buyer be aware.,I was supposed to get the hac 001(01) but I got the older version.  Feel a little ripped off but what can you do spent 200 more then what it is worth. They can't be honest.,1.0,negative
"April 22, 2020",Nintendo Switch,"This product delivered far more entertainment than its cost.  The games are great, the battery life is phenomenal.  I'd highly recommend the investment for any gamer looking for hours of fun.",5.0,positive
"December 29, 2019",It was the must have toy of Christmas 2019,"It was the best deal available at the time for the version 2 at.$299.99 with a $25 “credit” to your Amazon account. No extra game, just the console. The credit had exclusions so I ended up buying the SD card for the Switch. The kids love it. I think it’s cool.",5.0,positive
"December 29, 2019",Great product,Works exactly as expected and arrived without defect. Greatly enjoying the entertainment this product brings!,5.0,positive
"December 29, 2019",As expected,Loving it so far. Arrived as expected.,5.0,positive
"December 29, 2019",As expected,Came in quickly and works as expected.’,5.0,positive
"December 29, 2019",It works,It works I’m glad about that because I don’t usually get electronics and gaming accessories through the internet.I’m not happy about how it was packaged and how banged up the tablet tower is I understand it was refurbished but come on I open it up and the controller lights are blinking.I am still happy though! I just hope it lasts awhile!Thank you!,4.0,positive
"December 29, 2019",Great product,"I love this product, nintendo really outdid itself with this portable  console.",4.0,positive
"December 29, 2019",Great,Works great. So much fun!,5.0,positive
"December 29, 2019",Happy Happy Joy Joy,Very happy with Nintendo Switch and used the credit to purchase Zelda,5.0,positive
"December 29, 2019",Game system is great but joy cons are a disappointment,"The game system we received is the newer one with better battery life. However, we've been disappointed with the joys cons. Both right joy cons in the included one and another set we bought would disconnect. If you read online there are all kinds of issues with the joy cons ever since they made the system. There are fewer problems since they updated them, however, the joy cons we received with this system are dated 2017, before they updated them. So, new game system, old joy cons. Seriously disappointed in this. Nintendo is in the process of setting up a warranty repair, but I shouldn't have to do this for a brand new system. The individual set we bought is going back and we purchased new ones in a local store that should theoretically be newer. To initiate the repair Nintendo asked about a hundred questions and 2 hours later the repair is accepted. Not a good setup, in my opinion.",3.0,negative
"December 29, 2019",👍,The Switch is a great size. In it's handheld form it is still thin enough to fit into traveling cases and bags. While it does have weight it isn't too heavy to carry for a good amount of time. There are plenty of games to play and the collection is still growing so there is something for everyone. I am really enjoying it so far.,5.0,positive
"December 29, 2019",You know it's great,Im very impressed with the Switch. It's easy to use and perfect for my 6 year old.,5.0,positive
"December 29, 2019",Control que no es original,Me enviaste un cpntrol que no es original,1.0,negative
"December 29, 2019",Must Have for Kiddos,"I understand that many of us like to limit screen time for our kids, but the hand-eye skills kids learn with these child friendly games are very good. Buying these for my nieces and nephews as well. We just don't tell them you can disconnect it from the tv and use them in the car :)",5.0,positive
"December 29, 2019",Hybrid,"Awesome system. Having lots of fun, perfect for multiple gamers in the house.",5.0,positive
"December 29, 2019",ITS' ME MARIO!!!!,NOT A BAD SYSTEM TO WHOM ARE A NINTENDO FREAK. I HAVE ENJOYED USING MY SON'S GAME SYSTEM!!!!,5.0,positive
"December 29, 2019",DEFECTIVE NEVER TURNED ON,PRODUCT NEVER TURNED ON AND SELLER OFFERED TO REPLACE IT OVER A MONTH LATER! UNACCEPTABLE,1.0,negative
"December 29, 2019",Good for kids,Easy to play with,5.0,positive
"December 29, 2019",Fun to be playing Nintendo again.,"I haven’t owned a Nintendo in over 10 years. I purchased this because I wanted to play games with my daughter on her Switch. That said, I now gravitate towards the Switch over my Xbox. There is just something appealing about the Nintendo art style and quality of their games.",5.0,positive
"December 29, 2019",Constant Hardware Failure,"My screen was blank the first time i turned it on though I could still hear the sound of the menu.  It took a call to Nintendo to figure out how to fix it.  Not really what you expect from a $350 dollar product.  I did a hard reboot and put it in maintenance mode to fix it which only worked for a few weeks.  Now the screen is completely dead.  This really doesn't look good for Nintendo's quality control seeing that the Switch failed to perform out of the box.  Furthermore, I have had read numerous other stories online of people experiencing the same thing.  Nintendo needs to get better hardware and quality control processes.  The last Nintendo system I owned was an N64 which was a brick house and never had any problems.  The Switch just feels cheap.",1.0,negative
"December 29, 2019",Love it!,"Gift for my kids and they love it. One thing we didn't know was that when you detach the controllers, it can be used for 2 players. Very nice surprise!",5.0,positive
"December 28, 2019",It’s Nintendo Bro! Can’t go wrong!,Kids said this was the best Christmas ever. Need I say more?,5.0,positive
"December 28, 2019",Didn't work on Christmas,Ordered a replacement and it was easy to order.  Hopefully the next one works.  My grandson was super excited when he opened it until it didn't work.,3.0,negative
"December 28, 2019",Love it!,This was a Christmas gift for my son and he loves it. A great game system like he could use it in different ways like for example in the car or even connect it to the t.v. Great job Nintendo and amazon for shipping,5.0,positive
"December 28, 2019",Controller connectivity issues with new console.,Good console. Less than a week old and controllers that came with it have connectivity issues. This should have been fixed with the more recent version of the console.,2.0,negative
"December 28, 2019",Great family fun,Great!  Love this console.  You can take it on the go or play it on the television.  The available games suit my 8 yr old daughter.  Mario party is one of our favorites.,5.0,positive
"December 28, 2019",Open Asap,This was a gift and works fine Other than it was shipped with the wrong power cable and unfortunately purchased well before Christmas so did not find out until it was outside the return window. Still looking to see if it can be corrected.,2.0,negative
"December 28, 2019",good to buy,good graphic. long battery,5.0,positive
"December 28, 2019",games,my grown grandson requested this for Christmas and he loves it,5.0,positive
"December 28, 2019",Fun,Fun for the whole family,5.0,positive
"December 28, 2019",Fantastic!,"Came perfectly and quickly. Great for kids and the whole family. Definitely pay attention to what kinds of controllers you need for multiplayer games, though. Some will work with just the ones that come with the console but some require another set!",5.0,positive
"December 28, 2019",Very impressed,Purchased for my daughter for Christmas and was very impressed of the quality and she loves it,5.0,positive
"December 28, 2019",Great Buy!,Love the gaming system and free gift card.  Very happy with this purchase.,5.0,positive
"December 28, 2019",Awesome console,Gave this to my child for Christmas both her and I really enjoy it it's a great console especially for younger kids,5.0,positive
"December 28, 2019","Days, months of entertainment for teen","Works great. All brand-new in the box. Surprisingly enough, my son hasn't used the TV feature yet; just using it as a personal handheld.",5.0,positive
"December 28, 2019",Made a great choice!,I got this on sale for my gf as a Christmas gift. Its here first system she ever got for Christmas and she really loves it!,5.0,positive
"December 28, 2019",Better battery life,I love it. Much better battery life,5.0,positive
"December 28, 2019",Simply great,Another great system by Nintendo. Buy it you will love it.,5.0,positive
"December 28, 2019",Second time purchasing,"This is the second one I bought for my family. Every one loves how it is so convenient to take it anywhere, to play together and pretty good battery life.",5.0,positive
"December 28, 2019",Need extra controllers,Perfect!,5.0,positive
"December 28, 2019",Non- Gamer Mamma Review,"Ok, here's a review from a mama that has no game. I know nothing about the console itself. Here are the things I do know. My son won Christmas. Opening this baby was a jumping, dancing celebration. He was very, very happy. The hubby had it up and going easily and quickly, and it went from box to play time in about 30 minutes. Be prepared to spend about $20 at start up to join Nintendo, and you get a couple packs of games, some looked retro to me. The battery life is amazing, seriously. We had a 4 hour road trip getting home after Christmas, and it held the charge the entire trip. Wow! I feel like it was a good purchase.",5.0,positive
"December 28, 2019",Alright,"There’s a lot of things I like about the Switch, but at the same time, the limited number of interesting titles makes it a glorified dust collector... whenever I actually do remind myself to boot it up and play the titles I do have.",3.0,negative
"December 28, 2019","Great Games and Console, POOR battery life",While I love the games and console I can’t get over the truly abysmal battery life and charging times. If you’re playing outside with your brightness any higher than the absolute lowest setting your console will die within an hour. You also cannot charge the console while playing unless it’s on the dock because it loses battery faster than it charges.,1.0,negative
"December 28, 2019",False advertising by Amazon. Think twice before you buy.,False advertising by Amazon on Black Friday sale. Never got $25 credit or any $25 gift card with Nintendo switch purchase.,1.0,negative
"December 28, 2019",Regalo a mi nieto,Es lo nuevo de la época. Mi nieto quedo encantado con el regalo. Lo entretiene mucho y ademas papa y mama pueden jugar con el.,5.0,positive
"December 28, 2019",Fantastic,My son is having so much fun,5.0,positive
"December 27, 2019",Great product!,This item came just as described. Brand new in packaging. Arrived on time for my daughters' irthday. Very pleased.,5.0,positive
"December 27, 2019","Awesome device! Controllers are a bit small, but this is an absolute must buy!","For details as to how this item received the given rating, see below:Nintendo did an awesome job in creating a mobile device that connects to a television or other HDMI output. Compared to other systems, the online membership is far less inexpensive, however it does lack additional incentives (comparing to a PlayStation + subscription). It has many games available to download (or can be purchased via physical media). The catalog is extensive and with the online subscription you can get some retro gaming action!The ability to take this with you anywhere, have games downloaded, and be able to hook up to any video output is awesome! Nintendo nailed it with this system. The controls are a bit small (at least for adults), but this can be fixed with the Joy Con comfort grips or via 3rd party accessories.Pros:  Portable.  Long battery life.  Extensive library of games.  Docking station charges unit/controllers and allows external output.  Easy to use and setup.Cons:  Not backwards compatible with existing/owned titles.  At this moment, unable to previous generation games for the Switch (unless ported over specific to Switch or via retro emulator for NES/SNES, but not for Wii U, 3DS, etc).  Packaging had some plastic covers/wrappers.*Note, there are two ratings applied to the reviewed item. ""Product rating"" and ""Packaging rating"". The actual product will not be impacted by the packaging as these are two separate ratings.In regards to packaging, the following are contributing factors against the ""Packaging rating"":  In an effort to globally reduce and promote less usage of plastic, any usage of plastic or non-environmentally safe packaging/products/material will be marked negatively.  Single use items that do not biodegrade or cannot be easily recycled (see point above on plastics).  The packaging rating is being introduced to help drive a shift to more sustainable and environmentally friendly resources.Visit examinators.com for more reviews!",5.0,positive
"December 27, 2019",Absolutely amazing Christmas gift!,"Got it for myself for Christmas, it is the new version and it is sooooo cool! I got several games for it and a microSD (definitely needed) and it works amazing, hooking it up to a TV or playing portable is so nice, 9.5 out of 10, would be 10 if it had more games!",5.0,positive
"December 27, 2019",As good a deal as you can get,Exactly as described. Brand new. Got for my son for Christmas and he is very happy.,5.0,positive
"December 27, 2019",Your kids will love it!,"Bought as a gift for our Grandson, he absolutely loves it. So many games to choose from.",5.0,positive
"December 27, 2019",Switch,I used it for personal use. I recommend the mario kart and mario party games for it,4.0,positive
"December 27, 2019",Good product but weird promo offer,"The product seems pretty good so far. Smaller than I thought as I had never actually seen the device, but the screen is clear, and the first game we bought (Mario karts) had fantastic clear graphics.Controllers are very small and awkward. We might get the more traditional controllers to replace the funny little joy cons.This offer came with a $30 credit that was not applied at delivery. Not sure why they couldn’t just discount it at purchase. So inevitably it went wrong and I needed to complain - hence dropping a few stars. Now I have a promotional credit that can be applied to eligible items but doesn’t appear on my account. So basically, don’t get too excited about the promo offer as it is super painful to get the money.",3.0,negative
"December 27, 2019",Buy 1 peice remote,Wonderful product.,5.0,positive
"December 27, 2019",nintendo switch,love it,5.0,positive
"December 27, 2019","Nintendo, Still a Thing?","I wish I could give negative stars for Nintendo. This was purchased as a gift for the kids for Christmas after recommendations from some friends. I still don’t get any appeal to Nintendo? We have only had it open for 2 days and already both JoyCons are complete toast. The drift in both is so bad that you can’t make right turns playing Mario Kart. I checked the calibration and followed a number of online tutorials for things to try, but to no avail. Come to find out, there is a class action lawsuit against Nintendo for this very problem. Apparently the solution is to send the controllers to Nintendo and wait a month for them to diagnose and maybe repair them. This is probably why I haven’t thought about the brand Nintendo for almost 20 years since I last owned any of their products. I’ve owned virtually every gaming console created and never once had this issue with any other controllers. If you are so desperate to play outdated video games with Nintendo level quality that enduring this garbage is worth it to you, then more power to you. I’m fine dumping this console in the trash and going back to forgetting Nintendo even exists for the next 20 years. I’ll stick to Xbox.",1.0,negative
"December 27, 2019",Fun for parents too!,I love it. I borrow the Switch from my kids to play. Battery life seems good. Easy to setup and play.,5.0,positive
"December 27, 2019",Good product,Works great!,5.0,positive
"December 27, 2019",Buy extra controllers!,So far everything about it is great!,5.0,positive
"December 27, 2019",Nothing,My grand daughter is happy and that is what is important.,5.0,positive
"December 27, 2019",A gaming system without a single starter game,"Product description: "" Also includes all the extras you need to get started. ""  Not!  There is not a single game that comes with this.  You buy a PC, it comes with some rudimentary games.  You buy a Mac, it comes with some games.  You buy a Playstation, it has a few built-in games.  My son opened this for Christmas, was so excited, only to find out that it has no games, not even a cheap little token game, to actually ""get started"".  A quick peak at game prices, and you'll soon realized that you've been duped by Nintendo.  Their games are ridiculously expensive.  Due to son's excitement, I'm reluctantly going to follow through and drop more bucks, but I'm doing so with buyer's remorse.",1.0,negative
"December 27, 2019",the battery upgrade is awesome,"i had the older model and now that i switched to this one (no pun intended) i wouldn’t go back, back then i had to charge my old switch like 5 times a day under heavy gaming sessions, now i have to worry maybe once! great upgrade and heavily recommended if you mostly play 2d and indie games",5.0,positive
"December 27, 2019",everyone loves it,bought for the sports games.definitely increased active hours for everyone in the family.,5.0,positive
"December 27, 2019",Its awesome,Loved it!,5.0,positive
"December 27, 2019",Very fun! Love it!,Love this product! My only gripe is how loose the joycons seem when using in handheld mode.,5.0,positive
"December 27, 2019",Christmas Gift,Christmas gift he loves it,5.0,positive
"December 27, 2019",Excellent for young kids,The Nintendo switch is great for the kids.,5.0,positive
"December 27, 2019",It was a hit!!,This was a Christmas gift to my grandson!! You can play with it on the tv or hand hold it and play a game on it!!! He can even play games with a friend that doesn't live in the USA!!,5.0,positive
"December 27, 2019",It works.,Happy with this purchase.  Got it for Christmas as a gift to the family.  Thus far it is working as expected.,5.0,positive
"December 27, 2019",Prefect and DELIVERY WAS AWSOME... THANKS AMAZON,My Daughter loves it,5.0,positive
"December 26, 2019",It’s what all the kids want,It’s what my son wanted and didn’t disappoint. Good quality and endless fun!,5.0,positive
"December 26, 2019",Works well,Pretty solid system,5.0,positive
"December 26, 2019",It’s great!,Awesome console,5.0,positive
"December 26, 2019",Great,We love it!! Super cool!,5.0,positive
"December 26, 2019",Fast Delivery!,"It works as intented, as far as i have played. It does have more playtime(Because the hardware consume less power) than the conventional Switch so  if you go out and stays out of the for some time it's the best version to own!",5.0,positive
"December 26, 2019",Fast shipping,Kids love,5.0,positive
"December 26, 2019",Fun for everyone,Great game system,5.0,positive
"December 26, 2019",Doesnt work,It doesnt work! They left joy con will not connect to the device. I have been on an online chat with a Nintendo rep for an hour and he cant figure out what is wrong either. What a disappointment!!!,1.0,negative
"December 26, 2019",Sencillo,Perfecto,5.0,positive
"December 26, 2019",Happy kids.,Just what my daughter and son-in-law wanted for Christmas! They are very happy with their gift.,5.0,positive
"December 26, 2019",Longtime Nintendo guy but this one is a train wreck stay away,Another disaster from Nintendo following the Wii u calamity. Just a mess of a product even for a long time Nintendo enthusiast. Joy cons are a joke. Just keep buying other controllers. Visually mediocre. Avoid at all costs. Nintendo needs an entire regroup as a whole after this one. People will say it's fun but they are lying to themselves. If you grab a couple oversized Wii wheels Mario kart is solid but it's pretty much the same as Mario kart on Wii. The last good product they put out. My advice put the thing up for sale along with your Wii u on offer up or marketplace and dust off your Wii. Cause this is a train wreck from top to bottom. Slow loading visually poor it just goes on and on and on. I will never turn my back on Nintendo due to years of joy and great nostalgia but they are starting to push it,1.0,negative
"December 26, 2019",IT'S A LIGHTWEIGHT THAT GIVES YOU NOTHING BUT JOY!!,"THIS WAS FOR MY 15YRS OLD SON' HE INVITED ME TO PLAY A LITTLE, I REALLY LOVED IT' BUT HE LOVES IT MORE""😄GR8 GIFT'",5.0,positive
"December 26, 2019",Prefect gift,My boys love this,5.0,positive
"December 26, 2019",Great gift!,"It’s so much fun and easy to hook up. I bought it 2 weeks before Christmas and when we opened it, the remotes were pretty charged still!",5.0,positive
"December 26, 2019",Garbage.,These things are garbage. Used for 24 hours and already malfunctioning. The controller won't recognize that it's attached to the console.,1.0,negative
"December 26, 2019",Nice gaming console,Great game console,5.0,positive
"December 26, 2019",KIDS LOVED IT!,"I got this for my 11-year-old daughter for Christmas and she LOVES it. Turns out my 5-year-old and husband enjoy playing on it as well! It's not a nice size screen and it's really cool that you can play it on the go or hook it up and play on the TV. You do need to make a Nintendo account, though, if you don't already have one in order to play on it, but overall set up was easy and didn't take too long. While the system was expensive it was definitely worth the investment! I do suggest getting a case to keep it in to keep it safe when not in use, though.",5.0,positive
"December 26, 2019",Bought our second because we love it so much,"We love Nintendo, and this one is great. It’s so easy to use and easy to set up. We love that you can take it from place to place, and you can expand the consul by adding more joy cons.",5.0,positive
"December 26, 2019",Great,Super,5.0,positive
"December 26, 2019",In Love!,"Wanted a Switch for some time now; Amazon made it quick and easy! No complaints about it, I love it!",5.0,positive
"December 26, 2019",Haha funney game device,Fun console. expensive but fun and worth it.,5.0,positive
"December 26, 2019",Great,Awesome for the family lots of fun,5.0,positive
"December 26, 2019",Return of classic gamed,Loves it.  Entertainment for hrs.  Cant get any household chores done!,5.0,positive
"December 26, 2019",DS System,"Great system for kid which can go mobile and play on TV like and counsel, totally worth the buy.",5.0,positive
"December 26, 2019",MIssing dock,"I received this item and send to my nephew in Brazil. When he opened was missing the dock, since is already in Brazil I cannot return.",2.0,negative
"December 26, 2019",Item Was Used,"Need to replace this Switch, 10 year old son woke up on Christmas morning and received this unit from Santa Claus, screen protector was already on it and user name Ronin had played over 200hrs. With that said the console is locked on Nintendo Switch Screen, horrible experience!",1.0,negative
"December 26, 2019",Fun,Daughter loved her gift.What kid doesn't want a Nintendo,5.0,positive
"December 26, 2019",It worth your money,Wonderful,5.0,positive
"December 26, 2019",Nintendo switch,"Works as expected, no issues",5.0,positive
"December 25, 2019",Never Again!,"If i can give a zero rating on this device, I will... I just unbox my version two of nintendo Switch and the Left joycon issue showed up.. It is very LOOSE, that if you just shake it, It will come off! Beware of this product!",1.0,negative
"December 25, 2019","Be Careful, Joy-Con breaks easily","The switch is a great game system but my blue joy-con broke within a couple days of playing with it. It was very disappointing as I bought it for my son’s birthday so I waited about a month before giving it to him. Of course, that meant I could not return it once the controller broke. We had planned a big road trip and I was hoping the switch would keep him entertained but because of the broken controller, it was useless the whole time. Nintendo has a warranty on it, but being holiday season I haven’t gone through their “process” of returning it and getting a new one. All I can say is its been a very disappointing experience with this Nintendo product delivered by Amazon. Just sucks something so expensive can break so easy.",3.0,negative
"April 22, 2020",Misinformation on items being new and return policy,It stopped working after 3 weeks. Wouldnt come on and I returned it and now my child cannot find one for over 300 more then I paid,1.0,negative
"April 22, 2020",The price,"Listed in the title MSRP $299.99, I get the fact something is going on to limit the amount out there, but such a huge mark up and to leave the MSRP. So lower the price or the MSRP. Time to check the law on False advertising.",1.0,negative
"April 21, 2020",Bought for girlfriend,She has not put it down absolutely loves animal crossing! Now she can play her games while I play mine!,5.0,positive
"April 21, 2020",Came packaged nicely and good quality,This is the real deal. My grandson loves it!,5.0,positive
"April 21, 2020",Amazing,Everything was great,5.0,positive
"April 21, 2020",They're marking the item above %100,They're marking it up to take advantage of people kinda like the tp these people are absolutly aweful. Amazon said they're trying to put a stop to it.,1.0,negative
"April 21, 2020",Amazing!,"Great product! Everything was as advertised, shipping was better than expected, wasn't supposed to come in until at least the 21st through the 24th, received it yesterday on the 20th. Overall very satisfied with my product and the seller",5.0,positive
"April 21, 2020",Perfect!,"I just got my switch! It works beautifully, the packaging kept it protected and it arrived fast! I highly recommend this seller.",5.0,positive
"April 21, 2020",Great purchase for any household,My son and I really enjoy this console and it’s variety of family friendly games,5.0,positive
"April 21, 2020",UNFORTUNATE,Looks like your using the program bot to buy up all the Nintendo switches to make a profit in a PANDEMIC when ppl just want to have fun. At least your making money ripping ppl off...,1.0,negative
"December 25, 2019",Great game system,Best game system around right now,5.0,positive
"December 25, 2019",Merry Christmas Piece of Junk Gift,Brand new out of the box and the LCD screen doesn't work.  After going through all of the online tech support tests the response is sending in this never used system.  Then the online system says this device isn't eligible for the online repair process.  Nice Christmas gift to my kids.  I'll update if things get better with this process.,1.0,negative
"December 25, 2019",Perfect,Perfect,5.0,positive
"December 25, 2019",Super fun,Super fun,5.0,positive
"December 25, 2019",Excelente calidad,Excelente calidad,5.0,positive
"December 25, 2019",Great deal,"I mean, it’s a switch! Lol. It’s awesome.",5.0,positive
"December 25, 2019",My sons are already fighting.,"You know what it is and what it does.  Not the best graphics, not the cheapest prices for games, but Nintendo does capture the imagination of small children with their first party titles.",4.0,positive
"December 25, 2019",Great product.,"Nice product, easy to set up. Very fast shipping. Securely packed.",5.0,positive
"December 25, 2019",Malfunction,Just ordered this a week ago and my child opened it this morning on Christmas and the screen was scratched right as we opened it! Not fair to us to have to spend money to fix something that wasn't our doing!,1.0,negative
"December 25, 2019",Excellent,Like,5.0,positive
"December 25, 2019",Recomendable,Funciono perfectamente bien,5.0,positive
"December 25, 2019",Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Great,5.0,positive
"December 25, 2019",Yup,Yes.,5.0,positive
"December 25, 2019",Sad Christmas present for my son,"I buy the Nintendo DS on octubre 22 for Christmas for my son , today in Christmas Day he open his present and the Nintendo it’s not working 😔😔😔...We are so upset 😭 with our purchaseAnd more because it was my little one Christmas present",1.0,negative
"December 25, 2019",Fun,We really like the Nintendo switch to but I wish the controllers were a little bigger.,4.0,positive
"December 25, 2019",Docking station does not work,Dock doesn’t work. Defeats the purpose of “switching” want my refund.,1.0,negative
"December 25, 2019",Missing charger,The charger was missing!!!,1.0,negative
"December 24, 2019",Nostalgia gaming,I love my switch so much!(I’m 28)  I like entertaining and having something to do other than just look at eachother is so awesome. I mostly play Mario kart all the time. But also enjoy mortal kombat when I’m playing alone. Also really cool that I can play online.,5.0,positive
"December 24, 2019",Great,Awesome! Enjoy every little detail about it.,5.0,positive
"December 24, 2019",gift,purchased as Christmas gift,5.0,positive
"December 24, 2019",No customer support provided,Items wouldn’t connect with any tv. Customer service sucked. Great way to start Christmas,1.0,negative
"December 24, 2019",Love this system,Love you can work this system at home or on the go,5.0,positive
"December 24, 2019","Slap in face to disabled, or children with learning disabilities","Will be regifting this system. This was purchased by my grandmother for my son with learning disability’s, it took several months for him to learn the PS4 controller. I have faith in him that with time and constant frustration he experienced. He could learn but I’m certain he could not learn both. He was SO exited to get a portable system. There is no logical reason other than forcing their product to be exclusive (button remapping is available on every system on market.)",2.0,negative
"December 24, 2019",Nice,"Waooo, fast and accurate",5.0,positive
"December 24, 2019",La mejor consola,Excelente producto y entregado dentro de lo indicado,5.0,positive
"December 24, 2019",Great Console for a Busy Life,"When I was little I used to be able to spend all day playing games. Of course as I got older, my amount of free time decreased exponentially. If, like me, you need to balance your job and college life but still want to play games, this console is a really great choice. It's loaded with tons of pick-up-and-play games that are great for quick 30 minute sessions. The handheld mode makes it really accessible and portable, and the new model has a great battery life. My only big complaint is that the controllers when in handheld mode don't always feel securely attached to the sides of the console. There is a small amount of wiggle if you move the console that is not really enough to bog down the experience, but is still noticeable enough to feel sort of cheap. Overall though this is a great console for a busy young adult still trying to find time for their favorite hobby and I highly reccomend it if you're interested.",4.0,positive
"December 24, 2019",Awesome Console,"First console I bough, and I love everything about it.",5.0,positive
"December 23, 2019",Good buy,"Looks and feels good. Display is sharp and clear. Good handheld size for hands. Remotes are a bit small, but manageable. Better lasting battery.",5.0,positive
"December 23, 2019",More games available so it's worth the purchase,What can I say besides Mario and Legend of Zelda? It's perfect and I wouldn't change a thing because I can't. I don't work for Nintendo.,5.0,positive
"December 23, 2019",Fast shipper,Is what it is. Shipped quickly. Worked like new cuz it was new,5.0,positive
"December 23, 2019",The Best gaming experience,"Best console ever, love it.",5.0,positive
"December 23, 2019",One of the most influential devices of the decade,"The product is fine and the shipping was fast.  However, the box was not sealed which indicates that somebody opened the box.  I ordered this to make sure and get the newer switch with the longer battery life and also to get another dock.  I have not done so yet, but I will be checking to make sure that somebody did not switch an old switch of the new switch in my ""brand new""  open box.  It seems quality control was lax here.",4.0,positive
